年份,轮次,处理,Block,重复,干重(g)
2020,第二轮牧后,无牧（0天）,G17,4,0.03
2020,第二轮牧后,无牧（0天）,G17,5,3.59
2020,第二轮牧后,无牧（0天）,G17,5,170.25
2020,第二轮牧后,无牧（0天）,G17,5,19.55
2020,第二轮牧后,无牧（0天）,G17,5,0.28
2020,第二轮牧后,无牧（0天）,G17,5,0.11
2020,第二轮牧后,无牧（0天）,G17,5,0.41
2020,第二轮牧后,轻牧（3天）,G18,1,116.05
2020,第二轮牧后,轻牧（3天）,G18,1,3.28
2020,第二轮牧后,轻牧（3天）,G18,1,2.3
2020,第二轮牧后,轻牧（3天）,G18,1,27.04
2020,第二轮牧后,轻牧（3天）,G18,1,0.3
2020,第二轮牧后,轻牧（3天）,G18,1,0.66
2020,第二轮牧后,轻牧（3天）,G18,1,0.35
2020,第二轮牧后,轻牧（3天）,G18,1,0.01
2020,第二轮牧后,轻牧（3天）,G18,2,99.62
2020,第二轮牧后,轻牧（3天）,G18,2,15.68
2020,第二轮牧后,轻牧（3天）,G18,2,10.94
2020,第二轮牧后,轻牧（3天）,G18,2,0.01
2020,第二轮牧后,轻牧（3天）,G18,2,2.31
2020,第二轮牧后,轻牧（3天）,G18,2,1.55
2020,第二轮牧后,轻牧（3天）,G18,2,0.16
2020,第二轮牧后,轻牧（3天）,G18,2,0.36
2020,第二轮牧后,轻牧（3天）,G18,2,0.09
2020,第二轮牧后,轻牧（3天）,G18,2,0.01
2020,第二轮牧后,轻牧（3天）,G18,3,77.52
2020,第二轮牧后,轻牧（3天）,G18,3,19.18
2020,第二轮牧后,轻牧（3天）,G18,3,23.94
2020,第二轮牧后,轻牧（3天）,G18,3,1.07
2020,第二轮牧后,轻牧（3天）,G18,3,0.3
2020,第二轮牧后,轻牧（3天）,G18,3,0.09
2020,第二轮牧后,轻牧（3天）,G18,3,0.03
2020,第二轮牧后,轻牧（3天）,G18,4,56.67
2020,第二轮牧后,轻牧（3天）,G18,4,24.73
2020,第二轮牧后,轻牧（3天）,G18,4,29.53
2020,第二轮牧后,轻牧（3天）,G18,4,1.05
2020,第二轮牧后,轻牧（3天）,G18,4,0.56
2020,第二轮牧后,轻牧（3天）,G18,4,0.01
2020,第二轮牧后,轻牧（3天）,G18,4,0.01
2020,第二轮牧后,轻牧（3天）,G18,5,138.15
2020,第二轮牧后,轻牧（3天）,G18,5,10.62
2020,第二轮牧后,轻牧（3天）,G18,5,7.22
2020,第二轮牧后,轻牧（3天）,G18,5,6.64
2020,第二轮牧后,轻牧（3天）,G18,5,0.71
2020,第二轮牧后,轻牧（3天）,G18,5,0.73
2020,第二轮牧后,轻牧（3天）,G18,5,0.05
2020,第二轮牧后,轻牧（3天）,G18,5,0.04
2020,第二轮牧后,轻牧（3天）,G18,5,0.01
2020,第二轮牧后,无牧（0天）,G19,1,26.63
2020,第二轮牧后,无牧（0天）,G19,1,5.97
2020,第二轮牧后,无牧（0天）,G19,1,106.93
2020,第二轮牧后,无牧（0天）,G19,1,17.63
2020,第二轮牧后,无牧（0天）,G19,1,2.53
2020,第二轮牧后,无牧（0天）,G19,1,0.04
2020,第二轮牧后,无牧（0天）,G19,2,18.67
2020,第二轮牧后,无牧（0天）,G19,2,7.1
2020,第二轮牧后,无牧（0天）,G19,2,125.5
2020,第二轮牧后,无牧（0天）,G19,2,5.75
2020,第二轮牧后,无牧（0天）,G19,2,1.31
2020,第二轮牧后,无牧（0天）,G19,2,0.37
2020,第二轮牧后,无牧（0天）,G19,2,6.85
2020,第二轮牧后,无牧（0天）,G19,2,0.51
2020,第二轮牧后,无牧（0天）,G19,3,32.32
2020,第二轮牧后,无牧（0天）,G19,3,2.69
2020,第二轮牧后,无牧（0天）,G19,3,72.76
2020,第二轮牧后,无牧（0天）,G19,3,3.14
2020,第二轮牧后,无牧（0天）,G19,3,3.94
2020,第二轮牧后,无牧（0天）,G19,3,1.68
2020,第二轮牧后,无牧（0天）,G19,3,3.01
2020,第二轮牧后,无牧（0天）,G19,3,0.08
2020,第二轮牧后,无牧（0天）,G19,3,0.01
2020,第二轮牧后,无牧（0天）,G19,4,4.79
2020,第二轮牧后,无牧（0天）,G19,4,18.11
2020,第二轮牧后,无牧（0天）,G19,4,4.98
2020,第二轮牧后,无牧（0天）,G19,4,101.53
2020,第二轮牧后,无牧（0天）,G19,4,3.24
2020,第二轮牧后,无牧（0天）,G19,4,9.83
2020,第二轮牧后,无牧（0天）,G19,4,6.98
2020,第二轮牧后,无牧（0天）,G19,5,15.73
2020,第二轮牧后,无牧（0天）,G19,5,2.18
2020,第二轮牧后,无牧（0天）,G19,5,84.78
2020,第二轮牧后,无牧（0天）,G19,5,63.05
2020,第二轮牧后,无牧（0天）,G19,5,17.57
2020,第二轮牧后,重牧（12天）,G20,1,68.39
2020,第二轮牧后,重牧（12天）,G20,1,0.98
2020,第二轮牧后,重牧（12天）,G20,1,1.61
2020,第二轮牧后,重牧（12天）,G20,1,0.38
2020,第二轮牧后,重牧（12天）,G20,1,0.07
2020,第二轮牧后,重牧（12天）,G20,1,0.02
2020,第二轮牧后,重牧（12天）,G20,1,0.91
2020,第二轮牧后,重牧（12天）,G20,2,102.5
2020,第二轮牧后,重牧（12天）,G20,2,1.12
2020,第二轮牧后,重牧（12天）,G20,2,0.29
2020,第二轮牧后,重牧（12天）,G20,2,0.13
2020,第二轮牧后,重牧（12天）,G20,2,0.14
2020,第二轮牧后,重牧（12天）,G20,3,77.9
2020,第二轮牧后,重牧（12天）,G20,3,0.6
2020,第二轮牧后,重牧（12天）,G20,3,0.16
2020,第二轮牧后,重牧（12天）,G20,3,0.12
2020,第二轮牧后,重牧（12天）,G20,4,95.17
2020,第二轮牧后,重牧（12天）,G20,4,1.08
2020,第二轮牧后,重牧（12天）,G20,4,1.36
2020,第二轮牧后,重牧（12天）,G20,4,0.09
2020,第二轮牧后,重牧（12天）,G20,4,0.08
2020,第二轮牧后,重牧（12天）,G20,4,0.11
2020,第二轮牧后,重牧（12天）,G20,5,72.62
2020,第二轮牧后,重牧（12天）,G20,5,0.1
2020,第二轮牧后,重牧（12天）,G20,5,0.58
2020,第二轮牧后,重牧（12天）,G20,5,0.13
2020,第二轮牧后,重牧（12天）,G20,5,0.08
2020,第二轮牧后,无牧（0天）,G21,1,84.53
2020,第二轮牧后,无牧（0天）,G21,1,34.52
2020,第二轮牧后,无牧（0天）,G21,1,8.36
2020,第二轮牧后,无牧（0天）,G21,1,36.38
2020,第二轮牧后,无牧（0天）,G21,1,0.19
2020,第二轮牧后,无牧（0天）,G21,1,0.55
2020,第二轮牧后,无牧（0天）,G21,2,60.48
2020,第二轮牧后,无牧（0天）,G21,2,74.59
2020,第二轮牧后,无牧（0天）,G21,2,29.79
2020,第二轮牧后,无牧（0天）,G21,2,3.23
2020,第二轮牧后,无牧（0天）,G21,3,13.39
2020,第二轮牧后,无牧（0天）,G21,3,6.45
2020,第二轮牧后,无牧（0天）,G21,3,5.56
2020,第二轮牧后,无牧（0天）,G21,3,3.66
2020,第二轮牧后,无牧（0天）,G21,3,129.14
2020,第二轮牧后,无牧（0天）,G21,3,5.87
2020,第二轮牧后,无牧（0天）,G21,4,139.01
2020,第二轮牧后,无牧（0天）,G21,4,30.36
2020,第二轮牧后,无牧（0天）,G21,4,2.25
2020,第二轮牧后,无牧（0天）,G21,4,29.3
2020,第二轮牧后,无牧（0天）,G21,4,0.18
2020,第二轮牧后,无牧（0天）,G21,4,4.85
2020,第二轮牧后,无牧（0天）,G21,5,34.97
2020,第二轮牧后,无牧（0天）,G21,5,39.02
2020,第二轮牧后,无牧（0天）,G21,5,3.03
2020,第二轮牧后,无牧（0天）,G21,5,42.82
2020,第二轮牧后,无牧（0天）,G21,5,25.11
2020,第二轮牧后,无牧（0天）,G21,5,10.52
2020,第二轮牧后,无牧（0天）,G21,5,5.87
2020,第二轮牧后,无牧（0天）,G21,5,0.18
2020,第三轮牧后,轻牧（3天）,G6,1,121.41
2020,第三轮牧后,轻牧（3天）,G6,1,8.72
2020,第三轮牧后,轻牧（3天）,G6,1,5.64
2020,第三轮牧后,轻牧（3天）,G6,1,6.4
2020,第三轮牧后,轻牧（3天）,G6,1,0.88
2020,第三轮牧后,轻牧（3天）,G6,1,1.06
2020,第三轮牧后,轻牧（3天）,G6,1,0.13
2020,第三轮牧后,轻牧（3天）,G6,1,0.3
2020,第三轮牧后,轻牧（3天）,G6,1,2.12
2020,第三轮牧后,轻牧（3天）,G6,2,87.45
2020,第三轮牧后,轻牧（3天）,G6,2,12.91
2020,第三轮牧后,轻牧（3天）,G6,2,12.51
2020,第三轮牧后,轻牧（3天）,G6,2,7.06
2020,第三轮牧后,轻牧（3天）,G6,2,0.29
2020,第三轮牧后,轻牧（3天）,G6,2,0.36
2020,第三轮牧后,轻牧（3天）,G6,2,0.83
2020,第三轮牧后,轻牧（3天）,G6,3,85.12
2020,第三轮牧后,轻牧（3天）,G6,3,13.47
2020,第三轮牧后,轻牧（3天）,G6,3,31.52
2020,第三轮牧后,轻牧（3天）,G6,3,2.62
2020,第三轮牧后,轻牧（3天）,G6,3,0.43
2020,第三轮牧后,轻牧（3天）,G6,3,1.78
2020,第三轮牧后,轻牧（3天）,G6,3,0.18
2020,第三轮牧后,轻牧（3天）,G6,4,139.2
2020,第三轮牧后,轻牧（3天）,G6,4,10.98
2020,第三轮牧后,轻牧（3天）,G6,4,8.93
2020,第三轮牧后,轻牧（3天）,G6,4,0.56
2020,第三轮牧后,轻牧（3天）,G6,4,0.53
2020,第三轮牧后,轻牧（3天）,G6,4,0.17
2020,第三轮牧后,轻牧（3天）,G6,5,138.79
2020,第三轮牧后,轻牧（3天）,G6,5,3.93
2020,第三轮牧后,轻牧（3天）,G6,5,5.46
2020,第三轮牧后,轻牧（3天）,G6,5,3.69
2020,第三轮牧后,轻牧（3天）,G6,5,4.51
2020,第三轮牧后,中牧（6天）,G8,1,196.18
2020,第三轮牧后,中牧（6天）,G8,1,3.46
2020,第三轮牧后,中牧（6天）,G8,1,2.78
2020,第三轮牧后,中牧（6天）,G8,1,2.8
2020,第三轮牧后,中牧（6天）,G8,1,0.06
2020,第三轮牧后,中牧（6天）,G8,1,0.2
2020,第三轮牧后,中牧（6天）,G8,2,247.89
2020,第三轮牧后,中牧（6天）,G8,2,1.33
2020,第三轮牧后,中牧（6天）,G8,2,0.14
2020,第三轮牧后,中牧（6天）,G8,2,0.01
2020,第三轮牧后,中牧（6天）,G8,2,0.24
2020,第三轮牧后,中牧（6天）,G8,3,252.33
2020,第三轮牧后,中牧（6天）,G8,3,1.51
2020,第三轮牧后,中牧（6天）,G8,3,0.93
2020,第三轮牧后,中牧（6天）,G8,3,4.25
2020,第三轮牧后,中牧（6天）,G8,3,0.13
2020,第三轮牧后,中牧（6天）,G8,3,0.05
2020,第三轮牧后,中牧（6天）,G8,4,381.22
2020,第三轮牧后,中牧（6天）,G8,4,4.85
2020,第三轮牧后,中牧（6天）,G8,4,0.42
2020,第三轮牧后,中牧（6天）,G8,4,0.1
2020,第三轮牧后,中牧（6天）,G8,4,0.17
2020,第三轮牧后,中牧（6天）,G8,4,0.36
2020,第三轮牧后,中牧（6天）,G8,5,132.85
2020,第三轮牧后,中牧（6天）,G8,5,1.71
2020,第三轮牧后,中牧（6天）,G8,5,7.5
2020,第三轮牧后,中牧（6天）,G8,5,0.62
2020,第三轮牧后,中牧（6天）,G8,5,0.11
2020,第三轮牧后,中牧（6天）,G8,5,0.29
2020,第三轮牧后,重牧（12天）,G9,1,55.32
2020,第三轮牧后,重牧（12天）,G9,1,0.51
2020,第三轮牧后,重牧（12天）,G9,1,7.63
2020,第三轮牧后,重牧（12天）,G9,1,2.12
2020,第三轮牧后,重牧（12天）,G9,1,0.51
2020,第三轮牧后,重牧（12天）,G9,1,0.26
2020,第三轮牧后,重牧（12天）,G9,1,0.39
2020,第三轮牧后,重牧（12天）,G9,1,4.66
2020,第三轮牧后,重牧（12天）,G9,1,0.01
2020,第三轮牧后,重牧（12天）,G9,1,0.07
2020,第三轮牧后,重牧（12天）,G9,1,0.09
2020,第三轮牧后,重牧（12天）,G9,2,69.36
2020,第三轮牧后,重牧（12天）,G9,2,6.36
2020,第三轮牧后,重牧（12天）,G9,2,0.67
2020,第三轮牧后,重牧（12天）,G9,2,1.42
2020,第三轮牧后,重牧（12天）,G9,2,0.16
2020,第三轮牧后,重牧（12天）,G9,2,0.2
2020,第三轮牧后,重牧（12天）,G9,3,96.58
2020,第三轮牧后,重牧（12天）,G9,3,3.82
2020,第三轮牧后,重牧（12天）,G9,3,2.07
2020,第三轮牧后,重牧（12天）,G9,3,0.57
2020,第三轮牧后,重牧（12天）,G9,3,0.24
2020,第三轮牧后,重牧（12天）,G9,3,0.41
2020,第三轮牧后,重牧（12天）,G9,3,0.06
2020,第三轮牧后,重牧（12天）,G9,3,0.12
2020,第三轮牧后,重牧（12天）,G9,4,66.95
2020,第三轮牧后,重牧（12天）,G9,4,0.98
2020,第三轮牧后,重牧（12天）,G9,4,1.72
2020,第三轮牧后,重牧（12天）,G9,4,0.04
2020,第三轮牧后,重牧（12天）,G9,4,0.1
2020,第三轮牧后,重牧（12天）,G9,4,0.4
2020,第三轮牧后,重牧（12天）,G9,4,0.14
2020,第三轮牧后,重牧（12天）,G9,4,0.05
2020,第三轮牧后,重牧（12天）,G9,4,0.04
2020,第三轮牧后,重牧（12天）,G9,4,8.01
2020,第三轮牧后,重牧（12天）,G9,5,41.04
2020,第三轮牧后,重牧（12天）,G9,5,0.81
2020,第三轮牧后,重牧（12天）,G9,5,1.54
2020,第三轮牧后,重牧（12天）,G9,5,0.06
2020,第三轮牧后,重牧（12天）,G9,5,12.96
2020,第三轮牧后,重牧（12天）,G9,5,0.01
2020,第三轮牧后,重牧（12天）,G9,5,0.07
2020,第三轮牧后,重牧（12天）,G9,5,1.89
2020,第三轮牧后,重牧（12天）,G9,5,0.57
2020,第三轮牧后,中牧（6天）,G11,1,176.57
2020,第三轮牧后,中牧（6天）,G11,1,4.65
2020,第三轮牧后,中牧（6天）,G11,1,0.68
2020,第三轮牧后,中牧（6天）,G11,1,0.08
2020,第三轮牧后,中牧（6天）,G11,1,0.59
2020,第三轮牧后,中牧（6天）,G11,2,98.5
2020,第三轮牧后,中牧（6天）,G11,2,4.57
2020,第三轮牧后,中牧（6天）,G11,2,3.18
2020,第三轮牧后,中牧（6天）,G11,2,0.05
2020,第三轮牧后,中牧（6天）,G11,2,0.86
2020,第三轮牧后,中牧（6天）,G11,2,0.57
2020,第三轮牧后,中牧（6天）,G11,3,68.08
2020,第三轮牧后,中牧（6天）,G11,3,2.8
2020,第三轮牧后,中牧（6天）,G11,3,3.31
2020,第三轮牧后,中牧（6天）,G11,3,0.01
2020,第三轮牧后,中牧（6天）,G11,3,0.15
2020,第三轮牧后,中牧（6天）,G11,3,0.68
2020,第三轮牧后,中牧（6天）,G11,3,2.25
2020,第三轮牧后,中牧（6天）,G11,4,178.53
2020,第三轮牧后,中牧（6天）,G11,4,2.33
2020,第三轮牧后,中牧（6天）,G11,4,3.37
2020,第三轮牧后,中牧（6天）,G11,4,1.14
2020,第三轮牧后,中牧（6天）,G11,4,0.38
2020,第三轮牧后,中牧（6天）,G11,4,0.12
2020,第三轮牧后,中牧（6天）,G11,5,213.93
2020,第三轮牧后,中牧（6天）,G11,5,3.46
2020,第三轮牧后,中牧（6天）,G11,5,1.18
2020,第三轮牧后,中牧（6天）,G11,5,0.19
2020,第三轮牧后,中牧（6天）,G11,5,0.2
2020,第三轮牧后,中牧（6天）,G11,5,0.75
2020,第三轮牧后,轻牧（3天）,G12,1,83.98
2020,第三轮牧后,轻牧（3天）,G12,1,19.6
2020,第三轮牧后,轻牧（3天）,G12,1,13.73
2020,第三轮牧后,轻牧（3天）,G12,1,37.39
2020,第三轮牧后,轻牧（3天）,G12,1,1.4
2020,第三轮牧后,轻牧（3天）,G12,1,0.23
2020,第三轮牧后,轻牧（3天）,G12,1,0.14
2020,第三轮牧后,轻牧（3天）,G12,2,96.16
2020,第三轮牧后,轻牧（3天）,G12,2,46.24
2020,第三轮牧后,轻牧（3天）,G12,2,7.53
2020,第三轮牧后,轻牧（3天）,G12,2,0.69
2020,第三轮牧后,轻牧（3天）,G12,2,0.58
2020,第三轮牧后,轻牧（3天）,G12,2,0.21
2020,第三轮牧后,轻牧（3天）,G12,3,74.51
2020,第三轮牧后,轻牧（3天）,G12,3,31.55
2020,第三轮牧后,轻牧（3天）,G12,3,4.11
2020,第三轮牧后,轻牧（3天）,G12,3,37.79
2020,第三轮牧后,轻牧（3天）,G12,3,0.67
2020,第三轮牧后,轻牧（3天）,G12,3,0.66
2020,第三轮牧后,轻牧（3天）,G12,3,2.18
2020,第三轮牧后,轻牧（3天）,G12,3,0.25
2020,第三轮牧后,轻牧（3天）,G12,3,0.09
2020,第三轮牧后,轻牧（3天）,G12,4,135.22
2020,第三轮牧后,轻牧（3天）,G12,4,20.37
2020,第三轮牧后,轻牧（3天）,G12,4,18.67
2020,第三轮牧后,轻牧（3天）,G12,4,0.08
2020,第三轮牧后,轻牧（3天）,G12,4,0.26
2020,第三轮牧后,轻牧（3天）,G12,4,1.32
2020,第三轮牧后,轻牧（3天）,G12,4,0.37
2020,第三轮牧后,轻牧（3天）,G12,5,249.08
2020,第三轮牧后,轻牧（3天）,G12,5,9.51
2020,第三轮牧后,轻牧（3天）,G12,5,9.9
2020,第三轮牧后,轻牧（3天）,G12,5,6.53
2020,第三轮牧后,轻牧（3天）,G12,5,0.12
2020,第三轮牧后,轻牧（3天）,G12,5,0.09
2020,第三轮牧后,轻牧（3天）,G12,5,0.24
2020,第三轮牧后,轻牧（3天）,G12,5,1.49
2020,第三轮牧后,重牧（12天）,G13,1,80.06
2020,第三轮牧后,重牧（12天）,G13,1,1.37
2020,第三轮牧后,重牧（12天）,G13,1,0.71
2020,第三轮牧后,重牧（12天）,G13,1,0.56
2020,第三轮牧后,重牧（12天）,G13,1,0.46
2020,第三轮牧后,重牧（12天）,G13,1,0.06
2020,第三轮牧后,重牧（12天）,G13,1,0.78
2020,第三轮牧后,重牧（12天）,G13,1,10.4
2020,第三轮牧后,重牧（12天）,G13,1,0.27
2020,第三轮牧后,重牧（12天）,G13,2,91.02
2020,第三轮牧后,重牧（12天）,G13,2,1.38
2020,第三轮牧后,重牧（12天）,G13,2,0.72
2020,第三轮牧后,重牧（12天）,G13,2,0.35
2020,第三轮牧后,重牧（12天）,G13,2,0.46
2020,第三轮牧后,重牧（12天）,G13,2,0.6
2020,第三轮牧后,重牧（12天）,G13,2,6.35
2020,第三轮牧后,重牧（12天）,G13,3,69.99
2020,第三轮牧后,重牧（12天）,G13,3,1.3
2020,第三轮牧后,重牧（12天）,G13,3,1.07
2020,第三轮牧后,重牧（12天）,G13,3,0.16
2020,第三轮牧后,重牧（12天）,G13,3,0.37
2020,第三轮牧后,重牧（12天）,G13,3,0.3
2020,第三轮牧后,重牧（12天）,G13,3,4.8
2020,第三轮牧后,重牧（12天）,G13,3,0.01
2020,第三轮牧后,重牧（12天）,G13,4,144.83
2020,第三轮牧后,重牧（12天）,G13,4,0.91
2020,第三轮牧后,重牧（12天）,G13,4,0.23
2020,第三轮牧后,重牧（12天）,G13,4,1.61
2020,第三轮牧后,重牧（12天）,G13,4,0.1
2020,第三轮牧后,重牧（12天）,G13,4,0.16
2020,第三轮牧后,重牧（12天）,G13,4,1.79
2020,第三轮牧后,重牧（12天）,G13,4,0.01
2020,第三轮牧后,重牧（12天）,G13,5,58.87
2020,第三轮牧后,重牧（12天）,G13,5,1.42
2020,第三轮牧后,重牧（12天）,G13,5,4.37
2020,第三轮牧后,重牧（12天）,G13,5,1.72
2020,第三轮牧后,重牧（12天）,G13,5,0.08
2020,第三轮牧后,重牧（12天）,G13,5,0.01
2020,第三轮牧后,重牧（12天）,G13,5,2.67
2020,第三轮牧后,重牧（12天）,G13,5,0.15
2020,第三轮牧后,重牧（12天）,G13,5,3
2020,第三轮牧后,重牧（12天）,G13,5,0.13
2020,第三轮牧后,中牧（6天）,G16,1,161.95
2020,第三轮牧后,中牧（6天）,G16,1,0.22
2020,第三轮牧后,中牧（6天）,G16,1,0.35
2020,第三轮牧后,中牧（6天）,G16,1,2.15
2020,第三轮牧后,中牧（6天）,G16,1,0.07
2020,第三轮牧后,中牧（6天）,G16,1,0.09
2020,第三轮牧后,中牧（6天）,G16,2,92.3
2020,第三轮牧后,中牧（6天）,G16,2,0.61
2020,第三轮牧后,中牧（6天）,G16,2,0.3
2020,第三轮牧后,中牧（6天）,G16,2,0.46
2020,第三轮牧后,中牧（6天）,G16,2,0.03
2020,第三轮牧后,中牧（6天）,G16,2,0.12
2020,第三轮牧后,中牧（6天）,G16,2,0.27
2020,第三轮牧后,中牧（6天）,G16,3,153.78
2020,第三轮牧后,中牧（6天）,G16,3,0.76
2020,第三轮牧后,中牧（6天）,G16,3,0.26
2020,第三轮牧后,中牧（6天）,G16,3,0.87
2020,第三轮牧后,中牧（6天）,G16,3,0.1
2020,第三轮牧后,中牧（6天）,G16,3,0.15
2020,第三轮牧后,中牧（6天）,G16,3,0.01
2020,第三轮牧后,中牧（6天）,G16,4,128.95
2020,第三轮牧后,中牧（6天）,G16,4,0.41
2020,第三轮牧后,中牧（6天）,G16,4,0.39
2020,第三轮牧后,中牧（6天）,G16,4,0.29
2020,第三轮牧后,中牧（6天）,G16,5,108.16
2020,第三轮牧后,中牧（6天）,G16,5,0.32
2020,第三轮牧后,中牧（6天）,G16,5,1.86
2020,第三轮牧后,中牧（6天）,G16,5,1.09
2020,第三轮牧后,中牧（6天）,G16,5,0.77
2020,第三轮牧后,中牧（6天）,G16,5,0.01
2020,第三轮牧后,中牧（6天）,G16,5,0.13
2020,第三轮牧后,无牧（0天）,G17,1,17.14
2020,第三轮牧后,无牧（0天）,G17,1,132.56
2020,第三轮牧后,无牧（0天）,G17,1,66.52
2020,第三轮牧后,无牧（0天）,G17,1,0.01
2020,第三轮牧后,无牧（0天）,G17,1,0.07
2020,第三轮牧后,无牧（0天）,G17,1,1.46
2020,第三轮牧后,无牧（0天）,G17,2,76.19
2020,第三轮牧后,无牧（0天）,G17,2,49.05
2020,第三轮牧后,无牧（0天）,G17,2,29.55
2020,第三轮牧后,无牧（0天）,G17,2,0.01
2020,第三轮牧后,无牧（0天）,G17,2,0.96
2020,第三轮牧后,无牧（0天）,G17,2,0.03
2020,第三轮牧后,无牧（0天）,G17,2,2.39
2020,第三轮牧后,无牧（0天）,G17,3,13.52
2020,第三轮牧后,无牧（0天）,G17,3,80.92
2020,第三轮牧后,无牧（0天）,G17,3,39.83
2020,第三轮牧后,无牧（0天）,G17,3,75.92
2020,第三轮牧后,无牧（0天）,G17,3,0.01
2020,第三轮牧后,无牧（0天）,G17,4,46.49
2020,第三轮牧后,无牧（0天）,G17,4,125.29
2020,第三轮牧后,无牧（0天）,G17,4,19.4
2020,第三轮牧后,无牧（0天）,G17,4,1.9
2020,第三轮牧后,无牧（0天）,G17,4,1.19
2020,第三轮牧后,无牧（0天）,G17,5,2.19
2020,第三轮牧后,无牧（0天）,G17,5,33.55
2020,第三轮牧后,无牧（0天）,G17,5,29.11
2020,第三轮牧后,无牧（0天）,G17,5,0.32
2020,第三轮牧后,无牧（0天）,G17,5,91.89
2020,第三轮牧后,无牧（0天）,G17,5,8.21
2020,第三轮牧后,轻牧（3天）,G18,1,30.16
2020,第三轮牧后,轻牧（3天）,G18,1,0.17
2020,第三轮牧后,轻牧（3天）,G18,1,73.48
2020,第三轮牧后,轻牧（3天）,G18,1,1.14
